game_id,ply,side_to_move,score_ai,winner,predicted_winner
13,27,player,1.0,ai,ai
13,28,ai,1.0,ai,ai
13,29,player,1.0,ai,ai
13,30,ai,1.0,ai,ai
13,31,player,1.0,ai,ai
13,32,ai,1.0,ai,ai
13,34,player,1.0,ai,ai
13,35,ai,1.0,ai,ai
13,36,player,1.0,ai,ai
13,38,ai,1.0,ai,ai
13,39,player,1.0,ai,ai
13,40,ai,1.0,ai,ai
13,41,player,1.0,ai,ai
13,42,ai,1.0,ai,ai
13,43,player,1.0,ai,ai
13,44,ai,1.0,ai,ai
13,45,player,1.0,ai,ai
13,46,ai,1.0,ai,ai
13,47,player,1.0,ai,ai
13,48,ai,1.0,ai,ai
13,49,player,1.0,ai,ai
13,50,ai,1.0,ai,ai
13,51,player,1.0,ai,ai
13,52,ai,1.0,ai,ai
13,53,player,1.0,ai,ai
13,54,ai,1.0,ai,ai
13,55,player,1.0,ai,ai
13,56,ai,1.0,ai,ai
13,57,player,1.0,ai,ai
13,58,ai,1.0,ai,ai
14,0,player,1.0,ai,ai
14,1,ai,1.0,ai,ai
14,2,player,1.0,ai,ai
14,3,ai,1.0,ai,ai
14,4,player,1.0,ai,ai
14,5,ai,1.0,ai,ai
14,6,player,1.0,ai,ai
14,7,ai,1.0,ai,ai
14,8,player,1.0,ai,ai
14,9,ai,1.0,ai,ai
14,11,player,1.0,ai,ai
14,12,ai,1.0,ai,ai
14,13,player,1.0,ai,ai
14,14,ai,1.0,ai,ai
14,15,player,1.0,ai,ai
14,16,ai,1.0,ai,ai
14,17,player,1.0,ai,ai
14,18,ai,1.0,ai,ai
14,19,player,1.0,ai,ai
14,20,ai,1.0,ai,ai
14,22,player,1.0,ai,ai
14,23,ai,1.0,ai,ai
14,24,player,1.0,ai,ai
14,25,ai,1.0,ai,ai
14,26,player,1.0,ai,ai
14,27,ai,1.0,ai,ai
14,28,player,1.0,ai,ai
14,29,ai,1.0,ai,ai
14,30,player,1.0,ai,ai
14,31,ai,1.0,ai,ai
14,32,player,1.0,ai,ai
14,33,ai,1.0,ai,ai
14,34,player,1.0,ai,ai
14,35,ai,1.0,ai,ai
14,36,player,1.0,ai,ai
14,37,ai,1.0,ai,ai
14,38,player,1.0,ai,ai
14,39,ai,1.0,ai,ai
14,40,player,1.0,ai,ai
14,41,ai,1.0,ai,ai
14,42,player,1.0,ai,ai
14,43,ai,1.0,ai,ai
15,0,player,1.0,ai,ai
15,1,ai,1.0,ai,ai
15,2,player,1.0,ai,ai
15,3,ai,1.0,ai,ai
15,4,player,1.0,ai,ai
15,5,ai,1.0,ai,ai
